oligo_name,source_key,study_type,species,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,source_ref,source_location,redistribution,notes
nusinersen,NCT01703988,clinical_trial,human,NOT_APPLICABLE,"An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Dose — arm 'Nusinersen 6 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 6 mg,"6 mg nusinersen on Days 1, 29, 85, IT injection",exposed,CSF_and_neuraxis,intrathecal_lumbar,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (3 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 3 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT01703988,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
nusinersen,NCT01703988,clinical_trial,human,NOT_APPLICABLE,"An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Dose — arm 'Nusinersen 9 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 9 mg,"9 mg nusinersen on Days 1 and 85, IT injection",exposed,CSF_and_neuraxis,intrathecal_lumbar,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,9,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (3 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 3 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT01703988,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG002'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
nusinersen,NCT01703988,clinical_trial,human,NOT_APPLICABLE,"An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Dose — arm 'Nusinersen 12 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 12 mg,"12 mg nusinersen on Days 1, 29, 85, IT injection",exposed,CSF_and_neuraxis,intrathecal_lumbar,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,9,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (3 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 3 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT01703988,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG003'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Molecular Study-A',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Molecular Study-A,Molecular Study arm for Recurrent or Refractory Medulloblastoma/PNET Patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,0,participants,FALSE,0,1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG000'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=1."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Molecular Study-B',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Molecular Study-B,Molecular Study arm for Recurrent or refractory high-grade glioma patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,0,participants,FALSE,0,1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG001'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=1."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Stratum-A',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Stratum-A,This is the Phase-II stratum for Recurrent or Refractory Medulloblastoma/PNET Patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,0,participants,FALSE,0,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG002'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=8."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Stratum-B',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Stratum-B,This is the Phase-II stratum for Recurrent or refractory high-grade glioma patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,1,participants,FALSE,1,18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),3,"3 = serious adverse event coded to a MedDRA hydrocephalus term (SCHEMA.md rubric grade 3, clause 'a serious adverse event coded as hydrocephalus'). Seriousness is the registry's own classification, not a clinical judgement made here.",provisional,measured_positive,Count read from the posted serious-adverse-event table; module frequencyThreshold=0.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG003'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=18."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Stratum-C',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Stratum-C,This is the Phase-II stratum for Recurrent or refractory ependymoma patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,0,participants,FALSE,0,4,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG004'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=4."
imetelstat,NCT01836549,clinical_trial,human,NOT_APPLICABLE,Imetelstat Sodium in Treating Younger Patients With Recurrent or Refractory Brai — arm 'Stratum-D',TRUE,"Anaplastic Astrocytoma; Anaplastic Ependymoma; Astrocytoma, Grade II; Ependymoma; Giant Cell Glioblastoma; Glioblastoma;",Stratum-D,This is the Phase-II stratum for Recurrent or refractory diffuse intrinsic pontine gliomas (DIPG) patients,exposed,NOT_APPLICABLE,intravenous,"Up to 2 years, which is the total possible therapy duration.","Up to 2 years, which is the total possible therapy duration.",A,hydrocephalus_event,hydrocephalus_AE,Hydrocephalus,0,participants,FALSE,0,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA (14.0),0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted serious-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",ventricular_enlargement,NCT01836549,resultsSection.adverseEventsModule.seriousEvents[term='Hydrocephalus'].stats[groupId='EG005'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=8."
nusinersen,NCT01839656,clinical_trial,human,NOT_APPLICABLE,"A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS  — arm 'Nusinersen 6 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 6 mg,"Participants received nusinersen 6 mg injections as an intrathecal (IT) bolus through a lumbar puncture (LP) on Days 1, 15, and 85. Maintenance doses of 12 mg were given on Days 253, 379, 505, 631, 75",exposed,CSF_and_neuraxis,intrathecal_lumbar,Up to Day 1359,Up to Day 1359,B,csf_dynamics,csf_leakage_AE,Cerebrospinal fluid leakage,0,participants,FALSE,0,4,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,non_serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA 16.0,0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted other-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=0, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NCT01839656,resultsSection.adverseEventsModule.otherEvents[term='Cerebrospinal fluid leakage'].stats[groupId='EG000'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=4."
nusinersen,NCT01839656,clinical_trial,human,NOT_APPLICABLE,"A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS  — arm 'Nusinersen 12 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 12 mg,Participants aged 21 days to 7 months old with infantile-onset SMA received nusinersen 12 mg injections at regular intervals for up to 45 months.,exposed,CSF_and_neuraxis,intrathecal_lumbar,Up to Day 1359,Up to Day 1359,B,csf_dynamics,csf_leakage_AE,Cerebrospinal fluid leakage,1,participants,FALSE,1,16,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,non_serious,SYSTEMATIC_ASSESSMENT,Nervous system disorders,MedDRA 16.0,2,"2 = symptomatic raised intracranial pressure, papilloedema, aseptic/chemical meningitis or arachnoiditis, named explicitly at SCHEMA.md rubric grade 2. Registry seriousness is recorded in notes and does not change the grade, because grade 3 requires a permanent CSF diversion or a fatal/disabling outcome, neither of which the registry states.",provisional,measured_positive,Count read from the posted other-adverse-event table; module frequencyThreshold=0.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NCT01839656,resultsSection.adverseEventsModule.otherEvents[term='Cerebrospinal fluid leakage'].stats[groupId='EG001'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-29. Arm at risk n=16."
nusinersen,NCT01839656,clinical_trial,human,NOT_APPLICABLE,"A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS  — arm 'Nusinersen 6 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 6 mg,"Participants received nusinersen 6 mg injections as an intrathecal (IT) bolus through a lumbar puncture (LP) on Days 1, 15, and 85. Maintenance doses of 12 mg were given on Days 253, 379, 505, 631, 75",exposed,CSF_and_neuraxis,intrathecal_lumbar,Up to Day 1359,Up to Day 1359,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,4,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (43 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 43 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT01839656,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
nusinersen,NCT01839656,clinical_trial,human,NOT_APPLICABLE,"A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS  — arm 'Nusinersen 12 mg'",TRUE,Spinal Muscular Atrophy,Nusinersen 12 mg,Participants aged 21 days to 7 months old with infantile-onset SMA received nusinersen 12 mg injections at regular intervals for up to 45 months.,exposed,CSF_and_neuraxis,intrathecal_lumbar,Up to Day 1359,Up to Day 1359,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,16,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (43 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 43 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 0%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT01839656,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
placebo_or_sham_control,NCT02193074,clinical_trial,human,NOT_APPLICABLE,A Study to Assess the Efficacy and Safety of Nusinersen (ISIS 396443) in Infants — arm 'Control',TRUE,Spinal Muscular Atrophy,Control,"Sham procedure administered on Study Days 1, 15, 29, 64, 183, and 302.",comparator,CSF_and_neuraxis,intrathecal_lumbar,Screening through Day 394 (± 7 days) or early termination,Screening through Day 394 (± 7 days) or early termination,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,41,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (92 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 92 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT02193074,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
nusinersen,NCT02193074,clinical_trial,human,NOT_APPLICABLE,A Study to Assess the Efficacy and Safety of Nusinersen (ISIS 396443) in Infants — arm 'Nusinersen',TRUE,Spinal Muscular Atrophy,Nusinersen,"Nusinersen (2.4 mg/mL) administered as an IT lumbar puncture injection on Study Days 1, 15, 29, 64, 183, and 302.",exposed,CSF_and_neuraxis,intrathecal_lumbar,Screening through Day 394 (± 7 days) or early termination,Screening through Day 394 (± 7 days) or early termination,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,80,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,"0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (92 terms listed), which 42 CFR 11.48(a)(4)(ii)(A) requires to be complete for serious events. SCHEMA.md rubric grade 0.",provisional,measured_null,"Reported zero, not merely an unreported one. 42 CFR 11.48(a)(4)(ii)(A) requires the results submission to contain a ""Table of all serious adverse events grouped by organ system, with the number and frequency of each event by arm or comparison group"" - with no frequency threshold. This trial posted such a table, listing 92 terms, and no tier-A hydrocephalus term is among them; therefore no SERIOUS hydrocephalus event occurred in this arm. A NON-serious ventricular event could still have occurred below the other-events threshold of 5%, which 42 CFR 11.48(a)(4)(ii)(B) sets at 5 percent within any arm. This is not a claim that ventricular imaging was performed. Regulation text committed at sources/raw/ecfr_42CFR11.48_results_reporting.xml.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NCT02193074,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG001'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-29."
